X: (s),Y: (Hits)
2.87396e-05,0
2.87423e-05,0
2.87451e-05,0
2.87479e-05,0
2.87506e-05,0
2.87534e-05,0
2.87562e-05,0
2.87589e-05,0
2.87617e-05,0
2.87644e-05,0
2.87672e-05,0
2.877e-05,0
2.87727e-05,0
2.87755e-05,0
2.87783e-05,0
2.8781e-05,0
2.87838e-05,0
2.87866e-05,0
2.87893e-05,0
2.87921e-05,0
2.87949e-05,0
2.87976e-05,0
2.88004e-05,0
2.88032e-05,0
2.88059e-05,0
2.88087e-05,0
2.88115e-05,0
2.88142e-05,0
2.8817e-05,0
2.88198e-05,0
2.88225e-05,0
2.88253e-05,0
2.88281e-05,0
2.88308e-05,0
2.88336e-05,0
2.88363e-05,0
2.88391e-05,0
2.88419e-05,0
2.88446e-05,0
2.88474e-05,0
2.88502e-05,0
2.88529e-05,0
2.88557e-05,0
2.88585e-05,0
2.88612e-05,0
2.8864e-05,0
2.88668e-05,0
2.88695e-05,0
2.88723e-05,0
2.88751e-05,0
2.88778e-05,0
2.88806e-05,0
2.88834e-05,0
2.88861e-05,0
2.88889e-05,0
2.88917e-05,0
2.88944e-05,0
2.88972e-05,0
2.88999e-05,0
2.89027e-05,0
2.89055e-05,0
2.89082e-05,0
2.8911e-05,0
2.89138e-05,0
2.89165e-05,0
2.89193e-05,0
2.89221e-05,0
2.89248e-05,0
2.89276e-05,0
2.89304e-05,0
2.89331e-05,0
2.89359e-05,0
2.89387e-05,0
2.89414e-05,0
2.89442e-05,0
2.8947e-05,0
2.89497e-05,0
2.89525e-05,0
2.89553e-05,0
2.8958e-05,0
2.89608e-05,0
2.89635e-05,0
2.89663e-05,0
2.89691e-05,0
2.89718e-05,0
2.89746e-05,0
2.89774e-05,0
2.89801e-05,0
2.89829e-05,0
2.89857e-05,0
2.89884e-05,0
2.89912e-05,0
2.8994e-05,0
2.89967e-05,0
2.89995e-05,0
2.90023e-05,0
2.9005e-05,0
2.90078e-05,0
2.90106e-05,0
2.90133e-05,0
2.90161e-05,0
2.90189e-05,0
2.90216e-05,0
2.90244e-05,0
2.90272e-05,0
2.90299e-05,0
2.90327e-05,0
2.90354e-05,0
2.90382e-05,0
2.9041e-05,0
2.90437e-05,0
2.90465e-05,0
2.90493e-05,0
2.9052e-05,0
2.90548e-05,0
2.90576e-05,0
2.90603e-05,0
2.90631e-05,0
2.90659e-05,0
2.90686e-05,0
2.90714e-05,0
2.90742e-05,0
2.90769e-05,0
2.90797e-05,0
2.90825e-05,0
2.90852e-05,0
2.9088e-05,0
2.90908e-05,0
2.90935e-05,0
2.90963e-05,0
2.9099e-05,0
2.91018e-05,0
2.91046e-05,0
2.91073e-05,0
2.91101e-05,0
2.91129e-05,0
2.91156e-05,0
2.91184e-05,0
2.91212e-05,0
2.91239e-05,0
2.91267e-05,0
2.91295e-05,0
2.91322e-05,0
2.9135e-05,0
2.91378e-05,0
2.91405e-05,0
2.91433e-05,0
2.91461e-05,0
2.91488e-05,0
2.91516e-05,0
2.91544e-05,0
2.91571e-05,0
2.91599e-05,0
2.91627e-05,0
2.91654e-05,0
2.91682e-05,0
2.91709e-05,0
2.91737e-05,0
2.91765e-05,0
2.91792e-05,0
2.9182e-05,0
2.91848e-05,0
2.91875e-05,0
2.91903e-05,0
2.91931e-05,0
2.91958e-05,0
2.91986e-05,0
2.92014e-05,0
2.92041e-05,0
2.92069e-05,0
2.92097e-05,0
2.92124e-05,0
2.92152e-05,0
2.9218e-05,0
2.92207e-05,0
2.92235e-05,0
2.92263e-05,0
2.9229e-05,0
2.92318e-05,0
2.92345e-05,0
2.92373e-05,0
2.92401e-05,0
2.92428e-05,0
2.92456e-05,0
2.92484e-05,0
2.92511e-05,0
2.92539e-05,0
2.92567e-05,0
2.92594e-05,0
2.92622e-05,0
2.9265e-05,0
2.92677e-05,0
2.92705e-05,0
2.92733e-05,0
2.9276e-05,0
2.92788e-05,0
2.92816e-05,0
2.92843e-05,0
2.92871e-05,0
2.92899e-05,0
2.92926e-05,0
2.92954e-05,0
2.92981e-05,0
2.93009e-05,0
2.93037e-05,0
2.93064e-05,0
2.93092e-05,0
2.9312e-05,0
2.93147e-05,0
2.93175e-05,0
2.93203e-05,0
2.9323e-05,0
2.93258e-05,0
2.93286e-05,0
2.93313e-05,0
2.93341e-05,0
2.93369e-05,0
2.93396e-05,0
2.93424e-05,0
2.93452e-05,0
2.93479e-05,0
2.93507e-05,0
2.93535e-05,0
2.93562e-05,0
2.9359e-05,0
2.93618e-05,0
2.93645e-05,0
2.93673e-05,0
2.937e-05,0
2.93728e-05,0
2.93756e-05,0
2.93783e-05,0
2.93811e-05,0
2.93839e-05,0
2.93866e-05,0
2.93894e-05,0
2.93922e-05,0
2.93949e-05,0
2.93977e-05,0
2.94005e-05,0
2.94032e-05,0
2.9406e-05,0
2.94088e-05,0
2.94115e-05,0
2.94143e-05,0
2.94171e-05,0
2.94198e-05,0
2.94226e-05,0
2.94254e-05,0
2.94281e-05,0
2.94309e-05,0
2.94336e-05,0
2.94364e-05,0
2.94392e-05,0
2.94419e-05,0
2.94447e-05,0
2.94475e-05,0
2.94502e-05,0
2.9453e-05,0
2.94558e-05,0
2.94585e-05,0
2.94613e-05,0
2.94641e-05,0
2.94668e-05,0
2.94696e-05,0
2.94724e-05,0
2.94751e-05,0
2.94779e-05,0
2.94807e-05,0
2.94834e-05,0
2.94862e-05,0
2.9489e-05,0
2.94917e-05,0
2.94945e-05,0
2.94972e-05,0
2.95e-05,0
2.95028e-05,0
2.95055e-05,0
2.95083e-05,0
2.95111e-05,0
2.95138e-05,0
2.95166e-05,0
2.95194e-05,0
2.95221e-05,0
2.95249e-05,0
2.95277e-05,0
2.95304e-05,0
2.95332e-05,0
2.9536e-05,0
2.95387e-05,0
2.95415e-05,0
2.95443e-05,0
2.9547e-05,0
2.95498e-05,0
2.95526e-05,0
2.95553e-05,0
2.95581e-05,0
2.95609e-05,0
2.95636e-05,0
2.95664e-05,0
2.95691e-05,0
2.95719e-05,0
2.95747e-05,0
2.95774e-05,0
2.95802e-05,0
2.9583e-05,0
2.95857e-05,0
2.95885e-05,0
2.95913e-05,0
2.9594e-05,0
2.95968e-05,0
2.95996e-05,0
2.96023e-05,0
2.96051e-05,0
2.96079e-05,0
2.96106e-05,0
2.96134e-05,0
2.96162e-05,0
2.96189e-05,0
2.96217e-05,0
2.96245e-05,0
2.96272e-05,0
2.963e-05,0
2.96327e-05,0
2.96355e-05,0
2.96383e-05,0
2.9641e-05,0
2.96438e-05,0
2.96466e-05,0
2.96493e-05,0
2.96521e-05,0
2.96549e-05,0
2.96576e-05,0
2.96604e-05,0
2.96632e-05,0
2.96659e-05,0
2.96687e-05,0
2.96715e-05,0
2.96742e-05,0
2.9677e-05,0
2.96798e-05,0
2.96825e-05,0
2.96853e-05,0
2.96881e-05,0
2.96908e-05,0
2.96936e-05,0
2.96963e-05,0
2.96991e-05,0
2.97019e-05,0
2.97046e-05,0
2.97074e-05,0
2.97102e-05,0
2.97129e-05,0
2.97157e-05,0
2.97185e-05,0
2.97212e-05,0
2.9724e-05,0
2.97268e-05,0
2.97295e-05,0
2.97323e-05,0
2.97351e-05,0
2.97378e-05,0
2.97406e-05,0
2.97434e-05,0
2.97461e-05,0
2.97489e-05,0
2.97517e-05,0
2.97544e-05,0
2.97572e-05,0
2.976e-05,0
2.97627e-05,0
2.97655e-05,0
2.97682e-05,0
2.9771e-05,0
2.97738e-05,0
2.97765e-05,0
2.97793e-05,0
2.97821e-05,0
2.97848e-05,0
2.97876e-05,0
2.97904e-05,0
2.97931e-05,0
2.97959e-05,0
2.97987e-05,0
2.98014e-05,0
2.98042e-05,0
2.9807e-05,0
2.98097e-05,0
2.98125e-05,0
2.98153e-05,0
2.9818e-05,0
2.98208e-05,0
2.98236e-05,0
2.98263e-05,0
2.98291e-05,0
2.98318e-05,0
2.98346e-05,0
2.98374e-05,0
2.98401e-05,0
2.98429e-05,0
2.98457e-05,0
2.98484e-05,0
2.98512e-05,0
2.9854e-05,0
2.98567e-05,0
2.98595e-05,0
2.98623e-05,0
2.9865e-05,0
2.98678e-05,0
2.98706e-05,0
2.98733e-05,0
2.98761e-05,0
2.98789e-05,0
2.98816e-05,0
2.98844e-05,0
2.98872e-05,0
2.98899e-05,0
2.98927e-05,0
2.98954e-05,0
2.98982e-05,0
2.9901e-05,0
2.99037e-05,0
2.99065e-05,0
2.99093e-05,0
2.9912e-05,0
2.99148e-05,0
2.99176e-05,0
2.99203e-05,0
2.99231e-05,0
2.99259e-05,0
2.99286e-05,0
2.99314e-05,0
2.99342e-05,0
2.99369e-05,0
2.99397e-05,0
2.99425e-05,0
2.99452e-05,0
2.9948e-05,0
2.99508e-05,0
2.99535e-05,0
2.99563e-05,0
2.99591e-05,0
2.99618e-05,0
2.99646e-05,0
2.99673e-05,0
2.99701e-05,0
2.99729e-05,0
2.99756e-05,0
2.99784e-05,0
2.99812e-05,0
2.99839e-05,0
2.99867e-05,0
2.99895e-05,0
2.99922e-05,0
2.9995e-05,0
2.99978e-05,0
3.00005e-05,0
3.00033e-05,0
3.00061e-05,0
3.00088e-05,0
3.00116e-05,0
3.00144e-05,0
3.00171e-05,0
3.00199e-05,0
3.00227e-05,0
3.00254e-05,0
3.00282e-05,0
3.00309e-05,0
3.00337e-05,0
3.00365e-05,0
3.00392e-05,0
3.0042e-05,0
3.00448e-05,0
3.00475e-05,0
3.00503e-05,0
3.00531e-05,0
3.00558e-05,0
3.00586e-05,0
3.00614e-05,0
3.00641e-05,0
3.00669e-05,0
3.00697e-05,0
3.00724e-05,0
3.00752e-05,0
3.0078e-05,0
3.00807e-05,0
3.00835e-05,0
3.00863e-05,0
3.0089e-05,0
3.00918e-05,0
3.00945e-05,0
3.00973e-05,0
3.01001e-05,0
3.01028e-05,0
3.01056e-05,0
3.01084e-05,0
3.01111e-05,0
3.01139e-05,0
3.01167e-05,0
3.01194e-05,0
3.01222e-05,0
3.0125e-05,0
3.01277e-05,0
3.01305e-05,0
3.01333e-05,0
3.0136e-05,0
3.01388e-05,0
3.01416e-05,0
3.01443e-05,0
3.01471e-05,0
3.01499e-05,0
3.01526e-05,0
3.01554e-05,0
3.01582e-05,0
3.01609e-05,0
3.01637e-05,0
3.01664e-05,0
3.01692e-05,0
3.0172e-05,0
3.01747e-05,0
3.01775e-05,0
3.01803e-05,0
3.0183e-05,0
3.01858e-05,0
3.01886e-05,0
3.01913e-05,0
3.01941e-05,0
3.01969e-05,0
3.01996e-05,0
3.02024e-05,0
3.02052e-05,0
3.02079e-05,0
3.02107e-05,0
3.02135e-05,0
3.02162e-05,0
3.0219e-05,0
3.02218e-05,0
3.02245e-05,0
3.02273e-05,0
3.023e-05,0
3.02328e-05,0
3.02356e-05,0
3.02383e-05,0
3.02411e-05,0
3.02439e-05,0
3.02466e-05,0
3.02494e-05,0
3.02522e-05,0
3.02549e-05,0
3.02577e-05,0
3.02605e-05,0
3.02632e-05,0
3.0266e-05,0
3.02688e-05,0
3.02715e-05,0
3.02743e-05,0
3.02771e-05,0
3.02798e-05,0
3.02826e-05,0
3.02854e-05,0
3.02881e-05,0
3.02909e-05,0
3.02936e-05,0
3.02964e-05,0
3.02992e-05,0
3.03019e-05,0
3.03047e-05,0
3.03075e-05,0
3.03102e-05,0
3.0313e-05,0
3.03158e-05,0
3.03185e-05,0
3.03213e-05,0
3.03241e-05,0
3.03268e-05,0
3.03296e-05,0
3.03324e-05,0
3.03351e-05,0
3.03379e-05,0
3.03407e-05,0
3.03434e-05,0
3.03462e-05,0
3.0349e-05,0
3.03517e-05,0
3.03545e-05,0
3.03573e-05,0
3.036e-05,0
3.03628e-05,0
3.03655e-05,0
3.03683e-05,0
3.03711e-05,0
3.03738e-05,0
3.03766e-05,0
3.03794e-05,0
3.03821e-05,0
3.03849e-05,0
3.03877e-05,0
3.03904e-05,0
3.03932e-05,0
3.0396e-05,0
3.03987e-05,0
3.04015e-05,0
3.04043e-05,0
3.0407e-05,0
3.04098e-05,0
3.04126e-05,0
3.04153e-05,0
3.04181e-05,0
